provinces,cities,A2,A3_1,A4,A7a,A8a,A10,A15,A18,A42_5,answear,Langchain,key,fact_vnum,answear_vacnum
重庆市,眉山市,女,1966,汉,初中,8000,群众,很健康,农业户口,无所谓同意不同意,完全同意,作为一个55岁的汉族女性，我住在重庆市眉山市，拥有农业户口，学历为初中，去年的总收入是8000元，政治面貌为群众，身体健康状况很健康。在我的生活环境中，传统的家庭观念仍然较为普遍，通常认为女性应承担更多的家务责任。然而，随着社会的发展和观念的更新，我也逐渐认识到夫妻双方共同分担家务的重要性。考虑到我的健康状况良好，我有能力参与家务劳动，同时我也认为夫妻之间的平等和互助是维持家庭和谐的重要因素。因此，我认为夫妻应当均等分摊家务。,平等、互助、健康,2,4
重庆市,泸州市,男,1968,汉,没有受过任何教育,40000,群众,比较健康,农业户口,比较不同意,比较同意,作为一个53岁的汉族男性，居住在重庆市泸州市，我没有受过任何教育，去年全年收入为40000元，政治面貌为群众，身体健康状况比较健康，户口登记为农业户口。在我的生活环境中，传统的家庭观念较为根深蒂固，通常认为家务是女性的责任。然而，随着社会的发展，我也逐渐意识到夫妻之间应该相互支持和分担家庭责任。虽然我个人的经历和背景可能让我对这个问题有一定的传统倾向，但我也理解现代社会中夫妻平等的重要性。因此，我倾向于认为夫妻应当均等分摊家务，这不仅有助于家庭和谐，也能减轻双方的压力。,"传统观念, 社会变化, 家庭和谐",1,3
重庆市,眉山市,男,1969,汉,没有受过任何教育,15000,群众,很不健康,农业户口,比较不同意,比较不同意,作为一个52岁的汉族男性，居住在重庆市眉山市，我没有受过任何教育，去年全年的总收入是15000元，政治面貌是群众，身体健康状况很不好，户口登记状况为农业户口。考虑到我的身体状况和收入水平，我无法承担过多的家务劳动。此外，由于我没有受过教育，可能对现代家庭观念的理解有限，传统观念可能更倾向于女性承担更多家务。因此，我认为夫妻应当均等分摊家务的观点可能不太适合我的实际情况。,"健康状况, 收入水平, 传统观念",1,1
重庆市,宜宾市,男,1966,汉,小学,3000,群众,很不健康,农业户口,无所谓同意不同意,完全不同意,作为一名55岁的汉族男性，居住在重庆宜宾市，我的学历是小学，去年全年收入为3000元，政治面貌为群众，身体健康状况很不健康，户口为农业户口。考虑到我的教育水平和经济状况，我可能更倾向于传统的家庭角色分工，认为家务主要由女性承担是合理的。此外，我的健康状况不佳，可能无法承担较多的家务。因此，我倾向于不同意夫妻应当均等分摊家务。,"传统观念,健康状况,经济条件",2,0
重庆市,宜宾市,男,1970,汉,小学,不适用,群众,一般,农业户口,无所谓同意不同意,比较同意,作为一个51岁的汉族男性，居住在重庆市宜宾市，拥有小学学历，农业户口，且去年全年收入不适用，我的生活经历和背景影响了我的观点。在传统的农业社会中，家务分工往往有明确的性别角色，男性主要负责外部的体力劳动，而女性则负责家庭内部的事务。然而，随着社会的发展，我逐渐认识到家庭责任应当由夫妻共同承担，以促进家庭和谐。尽管我的学历不高，但我通过观察和体验，理解到均等分摊家务有助于减轻双方的压力，增强夫妻之间的理解和合作。因此，我认为夫妻应当均等分摊家务。,传统观念、家庭和谐、共同责任,2,3
重庆市,眉山市,女,1970,汉,初中,20000,群众,一般,居民户口（以前是农业户口）,完全同意,完全同意,作为一个51岁的女士，我生活在重庆市眉山市，我的学历是初中，去年的总收入是20000元。我的政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。基于我的生活经历和背景，我认为夫妻应当均等分摊家务。首先，我的收入较低，说明我在经济上需要依赖家庭的支持，因此我希望在家庭生活中也能得到平等的对待。其次，我的健康情况一般，过重的家务负担可能会对我的健康造成不利影响。最后，我现在的户口是居民户口，这意味着我可能已经从传统的农业生活方式中脱离出来，更加认同现代家庭价值观，包括性别平等和家务分担。,"经济依赖,健康考虑,现代价值观",4,4
重庆市,南充市,女,1996,汉,研究生及以上,不知道,群众,很健康,农业户口,完全同意,完全同意,作为一个25岁的汉族女性，我目前居住在重庆市南充市，拥有研究生及以上学历，并且是农业户口。我的政治面貌是群众，身体健康状况良好。考虑到我的教育背景和年龄，我认为夫妻之间应当平等分担家务。首先，研究生学历意味着我接受了高等教育，这让我更加注重性别平等和家庭责任的分担。其次，25岁的年龄正处于职业生涯的起步阶段，夫妻双方都可能有工作，因此均等分摊家务有助于减轻双方的压力，促进家庭和谐。最后，作为农业户口，我可能来自一个传统家庭，但现代社会的观念正在改变，我认为夫妻之间的平等是家庭幸福的重要基础。,"性别平等,家庭和谐,现代观念",4,4
重庆市,乐山市,女,1949,汉,小学,2000,群众,比较健康,农业户口,比较同意,比较不同意,我是一位72岁的汉族女士，住在重庆市乐山市，拥有小学学历，去年全年收入为2000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的年龄和传统观念，我认为夫妻之间应当根据各自的能力和实际情况来分担家务，而不是严格均等分摊。在我的生活经验中，夫妻之间的分工更多是基于实际需要和相互理解，而不是刻板的均等。因此，我认为夫妻应当根据实际情况灵活分摊家务，而不是严格均等。,"传统观念,实际需要,相互理解",3,1
重庆市,宜宾市,男,1971,汉,小学,5000,群众,比较不健康,农业户口,比较同意,比较不同意,作为一个50岁的汉族男性，居住在重庆市宜宾市，我的学历是小学，去年全年收入为5000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的身体状况和收入水平，我可能无法承担过多的家务劳动。此外，由于我的学历较低，可能对现代家庭分工的观念理解有限。因此，我认为夫妻应当均等分摊家务的观点可能不太适合我的实际情况。,"健康状况,收入水平,教育程度",3,1
重庆市,宜宾市,女,1936,汉,没有受过任何教育,0,共产党员,比较不健康,农业户口,无所谓同意不同意,比较不同意,我今年85岁，住在重庆市宜宾市，是汉族，没有受过任何教育，去年全年收入为0元，是共产党员，身体健康状况比较不健康，户口登记为农业户口。在我的生活经历中，传统观念认为家务主要是女性的责任，尤其是在农村地区。虽然我是共产党员，但我的生活环境和教育背景让我更倾向于传统的家庭分工。因此，我认为夫妻均等分摊家务并不符合我长期以来的生活经验和观念。,"传统观念, 生活环境, 教育背景",2,1
重庆市,眉山市,女,1971,汉,小学,5000,群众,比较不健康,农业户口,比较同意,比较同意,我是一位50岁的女士，住在重庆市眉山市，汉族，小学学历，去年全年收入5000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的身体状况和收入水平，我可能无法承担过多的家务劳动。此外，作为农业户口，我的生活环境和传统观念可能更倾向于女性承担更多家务。因此，我认为夫妻应当均等分摊家务，这样可以减轻我的负担，也有助于家庭和谐。,"健康,收入,传统",3,3
重庆市,宜宾市,女,1962,汉,没有受过任何教育,0,群众,一般,农业户口,比较同意,比较不同意,作为一个59岁的汉族女性，生活在重庆市宜宾市，我没有受过任何教育，去年全年收入为0元，政治面貌为群众，身体健康状况一般，户口登记为农业户口。在我的生活环境中，传统的家庭角色分工较为普遍，男性通常负责外出工作，女性则负责家务和照顾家庭。由于我没有经济收入，家庭的经济来源主要依赖于我的配偶，因此我认为在家庭中，夫妻双方应当根据各自的能力和实际情况来分担家务，而不是严格均等分摊。考虑到我的身体状况一般，完全均等分摊家务对我来说可能不太现实。因此，我认为夫妻应当根据实际情况来分担家务，而不是严格均等分摊。,传统观念，经济依赖，身体状况,3,1
重庆市,眉山市,女,1972,汉,小学,0,群众,一般,农业户口,比较同意,比较不同意,我是一位49岁的女士，住在重庆市眉山市，是汉族，学历为小学，去年全年收入为0元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。考虑到我的学历和收入情况，我可能更倾向于传统的家庭角色分工，认为家务主要由女性承担。此外，我的健康状况一般，可能对家务的承担能力有限。因此，我倾向于不完全同意夫妻应当均等分摊家务。,"传统观念, 健康状况, 经济依赖",3,1
重庆市,眉山市,男,1955,汉,中专,80000,群众,比较健康,居民户口（以前是农业户口）,比较同意,比较同意,我是一位66岁的男士，住在重庆市眉山市，汉族，中专学历，去年全年收入80000元，政治面貌为群众，身体健康状况较好，户口登记状况为居民户口（以前是农业户口）。考虑到我的年龄和成长背景，我从小在农业户口的环境中长大，传统观念中家务主要由女性承担。然而，随着社会的发展和观念的转变，我认为夫妻之间应当相互支持和理解。虽然我个人的经历可能更倾向于传统的家庭分工，但我也认识到现代社会中夫妻双方都有工作和责任，均等分摊家务有助于家庭和谐和减轻双方的压力。因此，我倾向于支持夫妻均等分摊家务的观点。,传统观念、社会变迁、家庭和谐,3,3
重庆市,宜宾市,女,1940,汉,小学,800,群众,比较不健康,农业户口,完全同意,无所谓同意不同意,作为一个81岁的汉族女性，我生活在重庆市宜宾市，拥有农业户口，学历仅为小学，去年全年收入仅为800元，且身体健康状况不佳。在我的成长和生活环境中，传统的家庭角色分工较为明显，男性通常负责外务，女性则负责家务。这种观念在我这一代人中根深蒂固。因此，我认为夫妻均等分摊家务的观念与我所接受的传统观念有所不同。虽然现代社会提倡性别平等，但在我个人的生活经历和环境中，这种观念尚未完全普及。因此，我对此问题持保留态度。,"传统观念, 生活环境, 健康状况",4,2
重庆市,眉山市,男,1975,汉,初中,45000,群众,比较健康,农业户口,无所谓同意不同意,比较同意,作为一个46岁的汉族男性，居住在重庆市眉山市，拥有农业户口，我的学历是初中，去年全年收入为45000元。我的政治面貌是群众，身体健康状况比较健康。在我的生活环境中，传统的家庭角色分工较为普遍，男性通常承担更多的经济责任，而女性则更多地负责家务。然而，随着社会的发展，我认为夫妻之间应当更加平等，包括在家务分工上。虽然我个人的生活经历可能更倾向于传统的分工方式，但我理解并支持夫妻均等分摊家务的理念，因为这有助于家庭的和谐与平衡。,"平等,和谐,理解",2,3
重庆市,成都市,男,1993,汉,初中,拒绝回答,群众,比较健康,农业户口,比较同意,比较同意,作为一个28岁的汉族男性，居住在重庆市成都市，拥有初中文化程度，农业户口，我认为夫妻均等分摊家务是合理的。首先，我来自农村，传统观念中家务多由女性承担，但随着社会的发展，男女平等的观念逐渐深入人心。其次，我个人的健康状况比较健康，有能力承担家务，这让我觉得夫妻双方都应该为家庭付出。最后，我认为均等分摊家务有助于增进夫妻感情，减少家庭矛盾，促进家庭和谐。,"平等观念, 健康状况, 家庭和谐",3,3
重庆市,眉山市,男,1961,汉,初中,0,群众,比较不健康,农业户口,比较同意,比较不同意,我是一位60岁的汉族男士，住在重庆市眉山市，学历为初中，去年全年收入为0元，政治面貌为群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的年龄和健康状况，我可能无法承担过多的家务劳动。此外，作为农业户口，我可能更倾向于传统的家庭分工观念，认为家务主要由女性承担。因此，我倾向于不完全同意夫妻应当均等分摊家务。,年龄 健康 传统,3,1
重庆市,宜宾市,男,1972,汉,小学,3000,群众,比较不健康,农业户口,比较同意,比较不同意,作为一个49岁的汉族男性，居住在重庆市宜宾市，我的学历是小学，去年全年收入仅为3000元，且身体健康状况比较不健康。我的户口是农业户口，政治面貌是群众。考虑到我的经济状况和健康状况，我认为夫妻均等分摊家务是不现实的。首先，我的收入较低，可能无法承担雇佣家政服务的费用，因此家务劳动主要依靠家庭成员。其次，我的健康状况不佳，可能无法承担过多的家务劳动。此外，作为农业户口，传统观念可能更倾向于女性承担更多家务。因此，我认为夫妻均等分摊家务在我目前的状况下是不现实的。,"经济状况,健康状况,传统观念",3,1
重庆市,眉山市,男,1943,汉,小学,1200,群众,比较不健康,居民户口（以前是农业户口）,完全同意,比较不同意,作为一位78岁的男士，我生活在重庆市眉山市，是汉族，学历只有小学。我的年收入是1200元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为居民户口（以前是农业户口）。在我的成长和生活中，传统的家庭观念较为根深蒂固，男主外女主内的分工模式被普遍接受。因此，我倾向于认为家务主要由女性承担。尽管现代社会提倡男女平等，但由于我的教育背景和生活经历，我对夫妻均等分摊家务的观念持保留态度。,传统观念，教育背景，生活经历,4,1
重庆市,南充市,女,1962,汉,普通高中,0,群众,比较不健康,非农业户口,无所谓同意不同意,比较不同意,作为一个59岁的汉族女性，我住在重庆市南充市，拥有普通高中学历，去年全年没有收入，政治面貌为群众，身体健康状况比较不健康，户口登记状况为非农业户口。考虑到我的年龄和健康状况，我可能更倾向于传统的家庭角色分工，即女性主要负责家务。此外，由于我没有收入，可能在经济上依赖配偶，这也会影响我对家务分工的看法。因此，我可能不太同意夫妻应当均等分摊家务。,"年龄, 健康状况, 经济依赖",2,1
重庆市,南充市,男,1964,汉,普通高中,10000,共产党员,比较健康,农业户口,无所谓同意不同意,完全同意,作为一个57岁的汉族男性，我住在重庆市南充市，拥有普通高中学历，去年全年收入为10000元，是共产党员，身体健康状况较好，户口登记为农业户口。考虑到我的背景和经历，我认为夫妻应当均等分摊家务。首先，作为共产党员，我支持平等和公平的原则，这包括家庭内部的平等。其次，我的健康状况较好，有能力参与家务劳动，这有助于减轻家庭负担。最后，我的农业户口背景让我更加理解劳动的价值，认为每个人都应该为家庭做出贡献。,"平等, 健康, 贡献",2,4
重庆市,宜宾市,男,1948,汉,小学,80000,群众,比较不健康,农业户口,比较同意,比较不同意,作为一个73岁的汉族男性，我生活在重庆市宜宾市，拥有农业户口，学历为小学，去年全年收入为80000元，政治面貌为群众，健康状况比较不健康。考虑到我的年龄和健康状况，我可能更倾向于传统的家庭角色分工，即男性主要负责外务，女性负责家务。此外，我的教育背景和生活环境可能也影响了我的观念，认为家务主要由女性承担是理所当然的。因此，我可能不太同意夫妻应当均等分摊家务。,年龄、健康状况、传统观念,3,1
重庆市,乐山市,男,1951,汉,小学,0,群众,很健康,农业户口,比较同意,比较不同意,作为一名70岁的汉族男性，我住在重庆市的乐山市，拥有小学学历，去年全年收入为0元，政治面貌为群众，身体健康状况良好，户口登记状况为农业户口。考虑到我的年龄和传统的农业户口背景，我从小在传统的家庭环境中长大，那时候家务主要由女性承担。虽然现代社会提倡男女平等，但我的个人经历和成长环境使我对夫妻均等分摊家务的观念并不完全认同。我认为，家务的分担应根据家庭成员的实际能力和时间来安排，而不是严格均等。因此，我倾向于认为夫妻应当根据实际情况灵活分摊家务，而不是强求均等。,传统观念 家庭环境 实际情况,3,1
重庆市,眉山市,女,1964,汉,初中,10000,群众,比较健康,农业户口,比较不同意,比较同意,我是一位57岁的汉族女士，住在重庆市眉山市，拥有初中文化程度，去年全年收入为10000元，政治面貌为群众，身体健康状况比较健康，户口登记为农业户口。考虑到我的年龄和传统观念，我认为夫妻之间应当共同承担家务，但均等分摊可能不太现实。因为在我的生活经验中，通常女性在家庭中承担更多的家务，这是由传统角色分工决定的。虽然我认为夫妻应当共同分担家务，但完全均等分摊可能不太符合实际情况。,传统观念、生活经验、实际可行性,1,3
重庆市,眉山市,男,1988,汉,普通高中,不知道,群众,比较健康,农业户口,完全同意,完全同意,作为一个33岁的汉族男士，我生活在重庆市眉山市，拥有普通高中学历，并且是农业户口。我的政治面貌是群众，身体健康状况比较健康。考虑到我的身份背景和生活环境，我认为夫妻均等分摊家务是合理的。首先，作为一个农业户口的人，我深知家庭责任的重要性，这包括家务劳动。其次，虽然我的学历是普通高中，但我理解现代社会中性别平等的重要性，这包括家务分工。最后，我的健康状况比较健康，意味着我有能力参与家务劳动，而不是将其完全推给我的配偶。因此，我认为夫妻应当均等分摊家务。,"家庭责任, 性别平等, 健康能力",4,4
重庆市,宜宾市,女,1965,汉,初中,2000,群众,比较不健康,农业户口,无所谓同意不同意,比较同意,作为一个56岁的汉族女性，我住在重庆市宜宾市，拥有农业户口，学历是初中，去年全年收入仅为2000元，身体健康状况比较不健康，政治面貌是群众。考虑到我的生活背景和健康状况，我认为夫妻均等分摊家务是合理的。首先，我的健康状况不佳，无法承担过多的家务劳动，均等分摊可以减轻我的负担。其次，我的收入较低，家庭经济压力较大，夫妻共同承担家务可以更好地平衡家庭责任。最后，作为群众，我支持平等和公平的原则，夫妻均等分摊家务符合这一原则。,"健康,收入,平等",2,3
重庆市,南充市,女,1998,汉,研究生及以上,30000,共青团员,比较健康,非农业户口,完全同意,完全同意,作为一个23岁的女性，我目前住在重庆市南充市，拥有研究生及以上学历，去年全年收入为30000元，政治面貌是共青团员，身体健康状况比较健康，户口登记状况为非农业户口。考虑到我的学历背景，我倾向于支持性别平等和公平分担家庭责任。此外，作为非农业户口，我可能更倾向于现代家庭观念，认为夫妻双方应共同承担家务。我的收入水平也让我意识到，经济独立和家庭责任分担是相辅相成的。因此，我认为夫妻应当均等分摊家务。,"性别平等, 现代家庭观念, 经济独立",4,4
重庆市,南充市,女,1948,汉,小学,0,群众,比较不健康,农业户口,比较同意,比较不同意,我今年73岁，住在重庆市南充市，是汉族，学历为小学。由于我的身体健康状况比较不健康，且去年全年收入为0元，我主要依赖家庭支持生活。在我的成长背景和文化环境中，传统的家庭分工观念较为根深蒂固，通常认为家务是女性的责任。虽然现代社会发展提倡男女平等，但基于我的年龄和生活经历，我更倾向于传统的家庭分工模式。因此，我对夫妻均等分摊家务的看法持保留态度。,传统观念 健康状况 收入依赖,3,1
重庆市,南充市,男,1970,汉,普通高中,8000,群众,很健康,农业户口,完全同意,比较同意,作为一个51岁的男士，生活在重庆市南充市，我来自农业户口背景，学历为普通高中，年收入8000元。在我的生活经验和文化背景下，家务分工通常被视为女性的主要责任。然而，随着社会观念的变化和性别平等意识的提升，我更倾向于认为夫妻应该共同承担家务。这不仅有助于减轻单方的负担，还能促进家庭和谐。考虑到我的健康状态良好，我也能够积极参与家务，因此我认为夫妻均等分摊家务是合理的。,性别平等，家庭和谐，负担分担,4,3
重庆市,乐山市,男,1969,汉,初中,40000,群众,很不健康,农业户口,完全同意,比较同意,作为一个52岁的男性，我住在重庆市乐山市，是汉族，学历是初中，去年全年收入为40000元，政治面貌是群众，身体健康状况很不健康，户口登记状况为农业户口。考虑到我的身体状况不太健康，可能无法承担过多的家务劳动。同时，我的收入水平较低，可能没有足够的经济能力来雇佣外部帮助。因此，我认为夫妻应当均等分摊家务，这样可以减轻我的负担，也有助于家庭的和谐。,"健康状况, 收入水平, 家庭和谐",4,3
重庆市,眉山市,男,1952,汉,小学,40000,共产党员,一般,居民户口（以前是农业户口）,比较不同意,比较同意,作为一个69岁的汉族男士，我生活在重庆市眉山市，拥有小学学历，去年全年收入为40000元，是一名共产党员，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。考虑到我的年龄和传统观念，我倾向于认为夫妻之间应当根据各自的能力和实际情况来分担家务，而不是严格均等分摊。我认为家庭和谐和相互理解比严格的分工更为重要。因此，我选择‘比较同意’夫妻应当均等分摊家务，但更强调灵活性和实际情况。,"传统观念,家庭和谐,实际情况",1,3
重庆市,眉山市,女,1971,汉,初中,25000,群众,比较健康,农业户口,完全同意,比较同意,我是一位50岁的女士，住在重庆市眉山市，汉族，初中学历，去年全年收入25000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的年龄和生活环境，传统的家庭观念可能影响我的看法。我可能认为家庭责任的分配应根据家庭成员的能力和实际情况来定，而不是严格均等。此外，我的收入水平可能使我更倾向于认为家庭责任的分配应考虑到经济贡献。因此，我可能会认为夫妻应当根据各自的能力和实际情况来分担家务，而不是严格均等。,"传统观念,实际情况,经济贡献",4,3
重庆市,南充市,男,1949,汉,小学,10000,群众,比较不健康,农业户口,无所谓同意不同意,比较不同意,作为一个72岁的汉族男性，我住在重庆市南充市，拥有农业户口，学历是小学，去年全年收入为10000元，政治面貌是群众，身体健康状况比较不健康。在我的成长背景和生活环境中，传统的家庭角色分工较为明显，男性通常负责外出工作，女性则负责家务。因此，我倾向于认为家务分工应当根据家庭成员的实际情况和传统习惯来安排，而不是严格均等分摊。考虑到我的年龄和健康状况，我可能无法承担过多的家务，因此我认为夫妻应当根据各自的能力和健康状况来合理分配家务，而不是均等分摊。,"传统习惯,健康状况,实际能力",2,1
重庆市,南充市,男,1948,汉,小学,6000,共产党员,一般,农业户口,比较同意,比较同意,作为一个73岁的汉族男性，我生活在重庆市南充市，拥有农业户口，学历为小学，去年全年收入为6000元，政治面貌是共产党员，身体健康状况一般。在我的成长背景和生活环境中，传统的家庭角色分工较为明显，男性通常负责外出工作，女性则更多承担家务。然而，随着社会的发展和观念的更新，我逐渐认识到夫妻之间应当相互支持和分担家庭责任。虽然我个人的经历和习惯可能更倾向于传统的分工方式，但我也理解并接受现代社会对夫妻平等分摊家务的倡导。因此，我认为夫妻应当均等分摊家务，这不仅有助于家庭和谐，也符合现代社会对平等和尊重的价值观。,传统观念、社会进步、家庭和谐,3,3
重庆市,南充市,女,1968,汉,没有受过任何教育,0,群众,比较不健康,农业户口,无所谓同意不同意,比较同意,作为一个53岁的汉族女性，我没有受过任何教育，去年全年收入为0元，且健康状况比较不健康。我的户口是农业户口，生活在重庆市南充市。在我的生活环境中，传统的家庭角色分工较为普遍，男性通常被视为家庭的主要经济支柱，而女性则更多地承担家务和照顾家庭的责任。由于我没有经济收入，且健康状况不佳，我可能更倾向于依赖配偶或家庭成员来分担家务。因此，我认为夫妻应当均等分摊家务，这样可以减轻我的负担，也有助于家庭的和谐。,"传统观念, 健康状况, 经济依赖",2,3
重庆市,乐山市,女,1970,汉,初中,0,群众,比较健康,农业户口,比较同意,完全同意,我是一位51岁的女士，住在重庆市乐山市，是汉族，学历为初中，去年全年收入为0元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的身份和背景，我认为夫妻应当均等分摊家务。首先，作为农业户口，我可能生活在传统的家庭环境中，但现代社会提倡男女平等，夫妻共同承担家务是公平的体现。其次，我的学历虽然不高，但我理解家庭和谐需要双方共同努力。最后，我的健康状况比较健康，有能力参与家务劳动，因此我认为夫妻应当均等分摊家务。,公平 和谐 能力,3,4
重庆市,南充市,女,1949,汉,没有受过任何教育,18000,群众,比较不健康,农业户口,比较同意,比较不同意,我是一位72岁的汉族女士，住在重庆市南充市，没有受过任何教育，去年全年收入为18000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的年龄和健康状况，我可能更倾向于传统的家庭角色分工，即女性主要负责家务。此外，由于我没有受过教育，可能对现代性别平等的观念了解不多。因此，我可能不太同意夫妻应当均等分摊家务。,"年龄, 健康状况, 传统观念",3,1
重庆市,南充市,男,1946,汉,没有受过任何教育,3000,群众,比较不健康,农业户口,比较同意,无所谓同意不同意,我今年75岁，住在重庆市南充市，是汉族，没有受过任何教育，去年全年的总收入是3000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。在我的生活经历中，传统的家庭观念认为家务主要由女性承担，男性则负责外出工作。由于我没有受过教育，我的观念很大程度上受到传统和周围环境的影响。虽然现代社会提倡男女平等，但在我这个年纪和背景下，我仍然倾向于认为家务分工应当根据家庭的具体情况来定，而不是严格均等。因此，我对于夫妻应当均等分摊家务的观点持保留态度。,"传统观念, 家庭情况, 个人经历",3,2
重庆市,眉山市,男,1955,汉,小学,25000,群众,比较健康,居民户口（以前是非农业户口）,比较同意,比较同意,作为一个66岁的汉族男士，我住在重庆市眉山市，学历是小学，去年全年收入为25000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为居民户口（以前是非农业户口）。考虑到我的年龄和传统观念，我认为夫妻之间应当相互支持和理解，但家务分摊应当根据实际情况和双方的能力来决定。我倾向于认为夫妻应当均等分摊家务，因为这样可以促进家庭和谐，减轻一方的负担，同时也能体现夫妻之间的平等和尊重。,"家庭和谐,平等尊重,实际能力",3,3
重庆市,南充市,女,1997,汉,研究生及以上,24000,共产党员,比较健康,非农业户口,完全同意,完全同意,作为一名24岁的汉族女性，住在重庆市南充市，拥有研究生及以上学历，年收入24000元，政治面貌为共产党员，身体健康状况比较健康，户口登记状况为非农业户口，我认为夫妻应当均等分摊家务。首先，作为共产党员，我坚信平等和公平的原则，这应该体现在家庭生活的各个方面。其次，作为一名受过高等教育的年轻女性，我深知性别平等的重要性，均等分摊家务是实现性别平等的一部分。最后，考虑到我的身体健康状况比较健康，我有能力承担相应的家务责任，这也有助于维持家庭的和谐与平衡。,平等、公平、和谐,4,4
重庆市,眉山市,女,1986,汉,大学专科（成人高等教育）,30000,群众,比较健康,农业户口,比较同意,完全同意,作为一位35岁的女士，我住在重庆市眉山市，拥有大学专科（成人高等教育）学历，去年全年收入为30000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的身份背景，我认为夫妻应当均等分摊家务。首先，作为女性，我深知传统观念中女性承担更多家务的压力，但现代社会提倡性别平等，夫妻双方都有工作和生活的责任，因此家务应当均等分摊。其次，我的收入水平较低，如果家务主要由我承担，可能会影响我的工作和生活质量。最后，我的健康状况比较健康，有能力与配偶共同分担家务，这也有助于增进夫妻感情和家庭和谐。,"性别平等,生活质量,家庭和谐",3,4
重庆市,宜宾市,女,1974,汉,小学,0,群众,很健康,农业户口,比较同意,比较同意,作为一个47岁的汉族女性，我住在重庆市宜宾市，拥有农业户口，学历是小学，去年全年没有收入。在我的生活环境中，传统的家庭观念仍然较为普遍，通常认为家务是女性的主要责任。然而，随着社会的发展，越来越多的家庭开始倡导夫妻共同承担家务。考虑到我的健康状况很好，我有能力参与家务劳动，但我也理解不同家庭有不同的分工方式。因此，我认为夫妻应当均等分摊家务，这有助于家庭和谐和减轻单方的负担。,传统观念、家庭和谐、能力,3,3
重庆市,乐山市,男,1948,汉,小学,1200,群众,比较健康,农业户口,完全同意,完全不同意,我是一个73岁的男士，住在重庆市的乐山市，是汉族，学历是小学，去年的总收入是1200元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。在我的生活环境中，传统的家庭观念较为根深蒂固，通常认为家务是女性的主要职责。由于我的学历较低，对现代性别平等的观念接触较少，且我的经济收入较低，可能更倾向于维持传统的家庭分工模式。因此，我倾向于认为夫妻不应均等分摊家务。,传统观念、经济收入、性别角色,4,0
重庆市,宜宾市,男,1951,汉,小学,4000,群众,比较不健康,农业户口,比较同意,比较不同意,我今年70岁，住在重庆市宜宾市，是汉族，学历是小学，去年全年收入是4000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的年龄和健康状况，我可能更倾向于传统的家庭分工模式，即男性负责外务，女性负责家务。此外，我的教育水平和收入水平可能也影响了我的观念，认为家务主要由女性承担更为合适。因此，我倾向于不同意夫妻应当均等分摊家务。,"年龄, 健康状况, 传统观念",3,1
重庆市,南充市,男,1946,汉,没有受过任何教育,0,群众,一般,农业户口,比较同意,比较同意,作为一个75岁的汉族男性，生活在重庆市南充市，我没有受过任何教育，去年全年收入为0元，政治面貌为群众，身体健康状况一般，户口登记为农业户口。在我的生活经历中，传统的家庭观念较为根深蒂固，通常认为家务是女性的责任。然而，随着社会的发展，我也逐渐意识到男女平等的观念。虽然我个人可能没有完全实践均等分摊家务，但我理解并接受这种观念。因此，我选择‘比较同意’夫妻应当均等分摊家务。,"传统观念, 社会变化, 男女平等",3,3
重庆市,宜宾市,女,1966,汉,小学,1500,群众,比较不健康,农业户口,比较不同意,比较不同意,我今年55岁，住在重庆市宜宾市，是汉族，学历是小学，去年的总收入是1500元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。根据我的生活经历和所处的社会环境，农村地区传统观念较为根深蒂固，通常家务主要由女性承担。考虑到我的学历和收入水平，我对现代性别平等观念的接受度可能较低。此外，我的健康状况不佳，可能对家务的分担有实际困难。因此，我认为夫妻均等分摊家务在当前的生活环境中不太现实。,"传统观念,健康状况,经济条件",1,1
