provinces,cities,A2,A3_1,A4,A7a,A8a,A10,A15,A18,A42_3,answear,Langchain,key,fact_vnum,answear_vacnum
重庆市,宜宾市,男,1958,汉,小学,1000,群众,比较不健康,农业户口,完全同意,完全不同意,我今年63岁，住在重庆市宜宾市，是汉族，学历是小学，去年全年的总收入是1000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的经济状况和健康状况，我认为个人的努力和选择对生活的影响很大。虽然我收入不高，但我相信通过自己的努力可以改善生活。同时，我也看到周围一些女性通过婚姻改善了生活条件，但这并不意味着‘干得好不如嫁得好’。我认为每个人都应该通过自己的努力来实现生活的改善，而不是依赖他人。因此，我选择‘完全不同意’这个观点。,"经济状况, 健康状况, 个人努力",4,0
重庆市,宜宾市,女,1972,汉,初中,80000,群众,很健康,居民户口（以前是农业户口）,无所谓同意不同意,完全不同意,作为一个49岁的女士，我生活在重庆市宜宾市，拥有初中文化程度，去年全年收入为80000元。我的政治面貌是群众，身体健康状况良好，户口登记状况为居民户口（以前是农业户口）。结合我的生活经历和现状，我认为个人的努力和独立是非常重要的。虽然婚姻可以带来一定的经济和社会支持，但个人的成就和幸福感更多依赖于自己的努力和能力。因此，我倾向于认为干得好比嫁得好更为重要。,独立，努力，成就,2,0
重庆市,眉山市,女,1959,汉,初中,11520,群众,一般,居民户口（以前是农业户口）,完全同意,完全不同意,作为一个62岁的女士，我经历了从农业户口到居民户口的转变，生活中有许多变化。我的学历是初中，去年全年的总收入是11520元，这让我深刻体会到经济独立的重要性。虽然我的身体健康状况一般，但我依然坚持自力更生。我认为，无论婚姻状况如何，个人的努力和独立都是至关重要的。因此，我不同意‘干得好不如嫁得好’这种观点。,"经济独立,个人努力,自力更生",4,0
重庆市,泸州市,女,1999,汉,职业高中,46000,群众,很健康,非农业户口,比较不同意,完全不同意,作为一个22岁的职业高中毕业生，我目前居住在重庆市泸州市，去年全年的总收入是46000元。我的政治面貌是群众，身体健康状况良好，户口登记状况为非农业户口。考虑到我的学历和收入水平，我认为在当今社会，个人的努力和职业发展是非常重要的。虽然婚姻可以带来一定的经济和社会支持，但依赖婚姻来改变生活状况并不是一个可靠的长远之计。我更倾向于通过自己的努力来提升生活质量和实现个人价值。因此，我不同意‘干得好不如嫁得好’这一观点。,"个人努力, 职业发展, 自我价值",1,0
重庆市,乐山市,女,1987,汉,初中,30000,群众,很健康,农业户口,比较不同意,完全不同意,作为一个34岁的汉族女性，我住在重庆市的乐山市，拥有农业户口，学历为初中，去年全年收入为30000元。我的政治面貌是群众，身体健康状况很好。考虑到我的教育背景和收入水平，我认为在当今社会，个人的努力和职业发展对于提高生活质量至关重要。虽然婚姻可以带来一定的经济和社会支持，但依赖婚姻来改善生活状况并不稳定，也不符合现代女性追求独立和自我实现的价值观。因此，我认为干得好比嫁得好更为重要。,"独立, 自我实现, 职业发展",1,0
重庆市,眉山市,男,1964,汉,大学本科（成人高等教育）,40000,群众,很健康,居民户口（以前是农业户口）,比较同意,完全不同意,作为一个57岁的男士，我生活在重庆市眉山市，拥有大学本科（成人高等教育）学历，去年全年收入为40000元。我的政治面貌是群众，身体健康状况良好，户口登记状况为居民户口（以前是农业户口）。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，作为一个男性，我更多地关注的是个人的职业发展和经济独立，而不是通过婚姻来改变生活状况。其次，我的学历和收入水平表明，我通过自己的努力已经取得了一定的经济基础，这进一步强化了我对个人努力的重视。最后，我的户口登记状况从农业户口转变为居民户口，也反映了社会流动性和个人努力的重要性。因此，我认为‘干得好’比‘嫁得好’更为重要。,性别、学历、收入,3,0
重庆市,眉山市,女,1932,汉,没有受过任何教育,36000,群众,一般,居民户口（以前是农业户口）,比较同意,比较同意,作为一个89岁的汉族女性，我没有受过任何教育，生活在重庆市眉山市，去年全年收入为36000元。我的政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。在我的生活经历中，我见证了社会对女性角色的传统期望，即女性通过婚姻获得经济保障和社会地位。尽管我个人没有受过教育，但我观察到许多女性通过婚姻改善了生活条件。因此，我认为在某种程度上，嫁得好确实可以为女性带来更好的生活保障。,传统观念、经济保障、社会地位,3,3
重庆市,南充市,女,1954,汉,没有受过任何教育,1000,群众,很不健康,农业户口,比较不同意,完全不同意,作为一个67岁的汉族女性，我没有受过任何教育，去年全年的总收入仅为1000元，且身体健康状况很不好。我的户口是农业户口，政治面貌是群众。在我的生活经历中，我深刻体会到经济独立的重要性。由于没有受过教育，我很难找到稳定的工作，收入微薄，生活困难。因此，我认为‘干得好不如嫁得好’这种观点并不适用于我。我更需要的是通过自己的努力来改善生活，而不是依赖婚姻。,"经济独立, 生活困难, 自我努力",1,0
重庆市,乐山市,女,1970,汉,初中,30000,群众,比较健康,农业户口,比较同意,比较不同意,作为一个51岁的汉族女性，我住在重庆市的乐山市，拥有农业户口，学历是初中，去年全年收入为30000元，政治面貌是群众，身体健康状况比较健康。考虑到我的生活背景和经历，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，作为一个农业户口的女性，我的经济来源主要依赖于自己的劳动，而不是婚姻。其次，我的学历和收入水平表明，我通过自己的努力也能获得一定的经济保障。最后，我的健康状况比较健康，这意味着我有能力继续通过工作来维持生活。因此，我认为个人的努力和独立同样重要，甚至在某些情况下比婚姻更为关键。,经济独立，个人努力，健康状况,3,1
重庆市,南充市,女,1962,汉,没有受过任何教育,不适用,群众,很不健康,农业户口,比较不同意,比较同意,作为一个59岁的汉族女性，生活在重庆市南充市，我没有受过任何教育，且身体健康状况很不健康。我的户口是农业户口，去年没有收入。在我的生活经历中，婚姻对于女性来说，尤其是在农村地区，往往被视为一种经济保障。由于我没有受过教育，工作机会有限，婚姻可能是我获得经济支持的主要途径。因此，我认为‘干得好不如嫁得好’这一观点在我的生活背景下有一定的道理。,"经济保障, 教育水平, 健康状况",1,3
重庆市,宜宾市,男,1972,汉,初中,40000,群众,很健康,农业户口,比较不同意,比较不同意,作为一个49岁的汉族男性，居住在重庆市宜宾市，拥有农业户口，我的学历是初中，去年全年收入为40000元，政治面貌为群众，身体健康状况很健康。我认为，'干得好不如嫁得好'这一观点并不完全适用于我的情况。首先，作为一个男性，我更多地依赖于自己的努力和劳动来维持生计，而不是通过婚姻来改变经济状况。其次，我的农业户口和初中教育背景意味着我可能更倾向于通过辛勤工作来改善生活，而不是依赖婚姻。最后，我的健康状态和稳定的收入也让我有信心通过自己的努力来实现生活目标。因此，我倾向于不同意这一观点。,性别、教育、收入,1,1
重庆市,乐山市,女,1952,汉,初中,12000,群众,一般,居民户口（以前是农业户口）,比较同意,比较不同意,作为一个69岁的汉族女士，我住在重庆市乐山市，学历是初中，去年全年收入为12000元，政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。结合我的生活经历和现状，我认为‘干得好不如嫁得好’这一观点并不完全适用于我。首先，我的经济收入较低，生活压力较大，如果仅仅依赖婚姻来改善生活，可能并不现实。其次，我的学历和健康状况一般，这意味着我在婚姻市场上的竞争力可能有限。再者，我的户口已经从农业户口转为居民户口，这在一定程度上反映了社会的变化和个人的努力。因此，我认为个人的努力和独立同样重要，不能完全依赖婚姻来改变命运。,"经济压力, 学历限制, 社会变化",3,1
重庆市,成都市,女,1946,汉,小学,22800,群众,比较健康,农业户口,无所谓同意不同意,比较不同意,我是一位75岁的女士，住在重庆市成都市，是汉族，学历为小学，去年全年总收入为22800元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，我生活在农村，农业户口意味着我的主要收入来源是农业劳动，而不是通过婚姻获得经济支持。其次，我的学历较低，小学学历可能限制了我的职业发展，但我通过自己的努力维持了基本的生活。最后，我的政治面貌是群众，这意味着我并没有通过政治或社会关系获得额外的资源。因此，我认为个人的努力和独立更为重要，而不是依赖婚姻。,"农业户口, 独立, 努力",2,1
重庆市,宜宾市,女,1951,汉,小学,0,群众,很不健康,农业户口,比较不同意,比较同意,作为一个70岁的汉族女性，我生活在重庆市宜宾市，拥有农业户口，学历仅为小学，去年全年没有收入，且身体健康状况很不健康。我的生活经历和背景让我对‘干得好不如嫁得好’这一观点有深刻的体会。首先，由于我的学历和健康状况，我在劳动力市场上几乎没有竞争力，这使得‘干得好’对我来说几乎是不可能的。其次，作为农业户口，我可能更依赖于家庭和婚姻来获得经济支持和社会地位。因此，我认为在像我这样的情况下，嫁得好可能比干得好更为重要。,"健康状况, 学历, 经济依赖",1,3
重庆市,成都市,女,1978,汉,研究生及以上,150000,共产党员,比较健康,居民户口（以前是非农业户口）,完全不同意,完全不同意,作为一位43岁的女士，我拥有研究生及以上的学历，去年全年收入为150000元，政治面貌是共产党员，身体健康状况比较健康，户口登记状况为居民户口。这些身份信息表明我具备较高的教育背景和一定的经济独立性。我认为，个人的成就和幸福感不仅仅依赖于婚姻，而是通过自身的努力和奋斗来实现的。我的教育背景和经济状况使我更加注重个人价值的实现，而不是仅仅依赖于婚姻。因此，我不同意‘干得好不如嫁得好’这一观点。,"教育背景, 经济独立, 个人价值",0,0
重庆市,乐山市,男,1948,汉,没有受过任何教育,0,群众,很不健康,农业户口,比较不同意,比较同意,作为一个73岁的汉族男性，我没有受过任何教育，去年全年收入为0元，身体健康状况很差，且是农业户口。在我的生活经历中，我观察到许多女性通过婚姻改善了生活条件，而我自己由于健康和经济状况不佳，无法通过工作来改善生活。因此，我认为在某种程度上，嫁得好可能比干得好更能带来生活的稳定和改善。,"健康, 经济, 婚姻",1,3
重庆市,宜宾市,男,1950,汉,没有受过任何教育,6000,群众,一般,农业户口,完全同意,比较同意,作为一个71岁的汉族男性，居住在重庆市宜宾市，我没有受过任何教育，去年全年的总收入是6000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。在我的生活经历中，我观察到许多女性通过婚姻改善了生活条件，而我自己由于收入有限，生活较为艰难。因此，我认为在某些情况下，嫁得好确实可以带来更好的生活条件。,生活经历，收入有限，婚姻改善,4,3
重庆市,成都市,女,2001,其他,大学本科（正规高等教育）,1000,共青团员,很健康,非农业户口,完全不同意,完全不同意,作为一个20岁的大学本科女生，我目前的生活重心是学业和个人发展。我的年收入仅为1000元，这表明我目前的经济状况并不宽裕，但我相信通过自己的努力可以改善这一状况。我的政治面貌是共青团员，这代表我认同积极进取和独立自主的价值观。我的身体健康状况很好，这为我追求个人事业提供了良好的基础。我的户口登记状况为非农业户口，这意味着我可能更倾向于城市生活和职业发展。综合这些因素，我认为个人的努力和成就是实现自我价值的重要途径，而不是依赖婚姻。因此，我倾向于不同意‘干得好不如嫁得好’这一观点。,"独立自主, 个人发展, 自我价值",0,0
重庆市,乐山市,女,1949,汉,初中,50000,群众,比较不健康,非农业户口,比较不同意,比较不同意,作为一个72岁的汉族女性，我经历了中国社会的巨大变迁。我的学历是初中，这在当时是相对普遍的。我的年收入为50000元，这在乐山市属于中等水平。我的政治面貌是群众，身体健康状况比较不健康，户口登记状况为非农业户口。这些因素都影响了我的生活经历和价值观。我认为，'干得好不如嫁得好'这一观点在过去的年代可能更为普遍，因为当时女性的社会地位和经济独立性较低，婚姻往往被视为改善生活的主要途径。然而，随着社会的发展，女性的教育和就业机会增加，经济独立性增强，婚姻不再是唯一的出路。我个人认为，无论是工作还是婚姻，都应该追求个人的幸福和满足，而不是单纯依赖某一方。因此，我倾向于不同意这一观点。,"社会变迁, 经济独立, 个人幸福",1,1
重庆市,乐山市,男,1973,汉,普通高中,100000,群众,比较健康,农业户口,比较不同意,比较不同意,作为一个48岁的男性，我住在重庆市乐山市，拥有普通高中学历，去年全年收入为100000元，政治面貌为群众，身体健康状况比较健康，户口登记为农业户口。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，作为一个男性，我更多地承担着家庭的经济责任，因此‘干得好’对我来说更为重要。其次，我的收入水平虽然不算高，但足以维持家庭的基本生活，这让我更加注重通过努力工作来提升生活质量。最后，我的农业户口背景也让我更加重视通过自身努力来改善生活条件，而不是依赖婚姻。因此，我倾向于不同意这一观点。,性别角色、经济责任、农业户口,1,1
重庆市,眉山市,男,1998,汉,大学专科（正规高等教育）,0,共青团员,比较健康,居民户口（以前是非农业户口）,比较不同意,完全不同意,作为一个23岁的大学专科毕业生，我目前没有收入，这让我对未来的经济状况感到担忧。我的政治面貌是共青团员，这让我对社会公平和个人努力有一定的认同。我的户口是居民户口，这意味着我可能更倾向于通过个人努力来改善生活。考虑到这些因素，我认为个人的努力和成就是重要的，而不是仅仅依赖于婚姻。因此，我倾向于不同意‘干得好不如嫁得好’的观点。,"个人努力, 社会公平, 经济独立",1,0
重庆市,南充市,男,1951,汉,小学,2200,群众,一般,农业户口,比较同意,完全不同意,作为一个70岁的汉族男性，我住在重庆市南充市，拥有农业户口，学历是小学，去年全年收入为2200元，政治面貌是群众，身体健康状况一般。考虑到我的生活经历和背景，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，作为一个男性，我从小就被教育要努力工作，承担家庭责任。其次，我的经济状况并不宽裕，主要依靠自己的劳动收入维持生活，因此我更倾向于认为个人的努力和勤奋是改变生活状况的关键。最后，我的社会地位和身份也让我更倾向于依靠自己的努力来获得尊重和认可。因此，我不同意‘干得好不如嫁得好’这一观点。,"性别角色,经济状况,社会地位",3,0
重庆市,成都市,女,1960,汉,中专,70000,群众,比较健康,居民户口（以前是非农业户口）,完全不同意,比较不同意,我是一位61岁的女士，住在重庆市成都市，汉族，中专学历，去年全年收入为70000元，政治面貌为群众，身体健康状况比较健康，户口登记状况为居民户口（以前是非农业户口）。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，我通过自己的努力获得了中专学历，并在工作中取得了一定的收入，这体现了个人努力的重要性。其次，我的户口登记状况为居民户口，说明我在社会中有一定的地位和保障，这并非仅仅依赖于婚姻。最后，我的身体健康状况比较健康，这也得益于我个人的生活习惯和保健意识。因此，我认为个人努力和独立生活能力同样重要，不能仅仅依赖于婚姻。,"个人努力, 独立生活, 社会地位",0,1
重庆市,宜宾市,女,1967,汉,小学,20000,群众,一般,农业户口,无所谓同意不同意,比较同意,我是一位54岁的女士，住在重庆市宜宾市，是汉族，学历是小学，去年全年收入是20000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。考虑到我的学历和收入水平，我认为在现实生活中，婚姻对女性的经济和社会地位有着重要影响。虽然我个人的收入不高，但通过婚姻，我可能获得更好的生活条件和社会支持。因此，我认为在一定程度上，嫁得好可能比干得好更为重要。,"经济状况, 社会支持, 生活条件",2,3
重庆市,乐山市,女,2000,汉,大学专科（正规高等教育）,100000,共青团员,很健康,居民户口（以前是农业户口）,完全不同意,完全不同意,作为一个21岁的大学专科毕业生，我目前居住在重庆市乐山市，拥有居民户口，去年全年收入为100000元。我的政治面貌是共青团员，身体健康状况良好。考虑到我的教育背景和收入水平，我认为通过自己的努力可以实现经济独立和个人发展。虽然传统观念中‘干得好不如嫁得好’可能在某些情况下成立，但作为一个现代女性，我更倾向于通过自己的努力来实现个人价值。因此，我不同意这种观点。,"教育背景,经济独立,个人发展",0,0
重庆市,宜宾市,女,1974,汉,小学,40000,群众,一般,农业户口,完全同意,完全不同意,作为一个47岁的汉族女性，居住在重庆市宜宾市，拥有小学学历，去年全年收入为40000元，政治面貌为群众，身体健康状况一般，户口登记状况为农业户口。我结合自己的生活经历和现状来思考这个问题。首先，我的学历较低，工作机会有限，收入水平不高，这让我深刻体会到经济独立的重要性。其次，我的健康状况一般，如果完全依赖婚姻，可能会面临更大的生活压力。再者，我的户口是农业户口，传统观念中可能更倾向于‘嫁得好’，但现代社会更强调个人能力和经济独立。因此，我认为‘干得好’比‘嫁得好’更能保障生活的稳定和自主性。,"经济独立, 生活压力, 个人能力",4,0
重庆市,成都市,男,2001,汉,大学本科（正规高等教育）,不适用,共青团员,比较健康,农业户口,无所谓同意不同意,完全不同意,作为一个20岁的大学本科在读男生，我目前的主要精力集中在学业和个人发展上，尚未考虑婚姻问题。我的户口是农业户口，这意味着我的家庭背景可能更倾向于传统观念，但我接受的是正规高等教育，这让我对性别角色和婚姻观念有了更现代的理解。我认为个人的成功不仅仅依赖于婚姻，而是通过个人的努力和才能实现的。因此，我倾向于认为干得好比嫁得好更重要。,"教育背景, 个人发展, 现代观念",2,0
重庆市,泸州市,女,1988,汉,没有受过任何教育,100000,群众,很健康,非农业户口,比较不同意,完全不同意,作为一个33岁的女士，我住在重庆市泸州市，是汉族，没有受过任何教育，去年全年收入为100000元，政治面貌是群众，身体健康状况很健康，户口登记状况为非农业户口。考虑到我的教育背景和收入情况，我认为个人的努力和独立是非常重要的。虽然嫁得好可能会带来一定的经济和社会地位的提升，但我更倾向于通过自己的努力来实现个人价值。因此，我不同意‘干得好不如嫁得好’这一观点。,独立，努力，个人价值,1,0
重庆市,泸州市,男,1970,汉,大学本科（正规高等教育）,250000,共产党员,比较健康,军籍,无所谓同意不同意,完全不同意,作为一个51岁的男性，我拥有大学本科学历，去年全年收入为250000元，政治面貌是共产党员，身体健康状况较好，户口登记状况为军籍。这些身份信息表明我具有一定的社会地位和经济基础，且受过良好的教育，思想观念较为开放和理性。我认为，个人的成功不仅仅依赖于婚姻，而是通过自身的努力和奋斗来实现的。我的职业和收入也证明了这一点。因此，我不同意‘干得好不如嫁得好’这种观点。,"教育背景, 经济独立, 社会地位",2,0
重庆市,宜宾市,女,1965,汉,没有受过任何教育,5000,群众,比较不健康,农业户口,无所谓同意不同意,比较同意,我今年56岁，住在重庆市宜宾市，是汉族，没有受过任何教育，去年全年的总收入是5000元，政治面貌是群众，身体健康状况比较不健康，户口登记状况为农业户口。考虑到我的教育背景和经济状况，我认为嫁得好可能比干得好更重要。因为我没有受过教育，工作机会有限，收入也很低，而嫁得好可以带来经济上的稳定和生活上的保障。此外，我的健康状况不佳，可能无法从事繁重的工作，嫁得好可以减轻我的生活压力。因此，我倾向于认为干得好不如嫁得好。,"经济状况, 教育背景, 健康状况",2,3
重庆市,南充市,男,1963,汉,初中,2000,群众,一般,农业户口,比较同意,比较不同意,作为一个58岁的汉族男性，我住在重庆市南充市，拥有农业户口，学历是初中，去年全年收入仅为2000元，政治面貌是群众，身体健康状况一般。基于我的生活经历和现状，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，作为一个男性，我无法直接体验到‘嫁得好’带来的生活变化。其次，我的低收入和一般健康状况让我更加依赖自己的努力来维持生活，而不是依赖婚姻。因此，我倾向于认为个人的努力和奋斗更为重要。,"性别,收入,健康",3,1
重庆市,乐山市,女,1965,汉,初中,0,群众,比较健康,农业户口,无所谓同意不同意,比较同意,我是一位56岁的女士，住在重庆市乐山市，汉族，学历是初中，去年全年收入为0元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点需要从多个角度来考虑。首先，作为农业户口，我的生活环境和经济条件相对有限，嫁得好可能意味着生活质量的提升。其次，我的学历是初中，可能限制了我在职场上的发展，嫁得好可能为我提供更多的经济支持。最后，我的健康状况比较健康，但年龄较大，嫁得好可能意味着在老年时有更好的生活保障。因此，我认为嫁得好在一定程度上比干得好更为重要。,经济支持 生活质量 老年保障,2,3
重庆市,宜宾市,男,1960,汉,初中,4000,群众,比较健康,农业户口,比较同意,完全不同意,我是一位61岁的汉族男士，住在重庆市宜宾市，学历是初中，去年全年收入为4000元，政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的年龄和收入水平，我认为在现实生活中，个人的努力和选择对生活质量的影响更为重要。虽然传统观念中‘嫁得好’可能带来一定的经济保障，但‘干得好’更能体现个人的价值和成就感。结合我的生活经历，我更倾向于认为个人的努力和成就是决定生活质量的关键因素。,"个人努力, 经济保障, 生活经历",3,0
重庆市,成都市,女,2002,汉,大学本科（正规高等教育）,0,共青团员,比较健康,居民户口（以前是非农业户口）,完全不同意,完全不同意,作为一个19岁的大学本科在读学生，我目前的主要精力集中在学业和个人发展上。我的去年全年收入为0元，这表明我目前还没有经济独立，主要依赖家庭支持。作为共青团员，我接受的教育和价值观强调个人奋斗和独立。我的户口登记状况为居民户口，这通常意味着我有更多的机会和资源来追求个人发展。基于这些身份信息，我认为个人的成功和幸福应该通过自己的努力和才能来实现，而不是依赖于婚姻。因此，我倾向于不同意‘干得好不如嫁得好’的观点。,"个人奋斗, 独立, 教育",0,0
重庆市,泸州市,男,1991,汉,大学专科（成人高等教育）,200000,共青团员,比较健康,农业户口,比较同意,完全不同意,作为一个30岁的男性，我住在重庆市泸州市，拥有大学专科（成人高等教育）学历，去年全年收入为200000元。我的政治面貌是共青团员，身体健康状况较好，户口登记为农业户口。考虑到我的教育背景和收入水平，我认为个人的努力和成就是非常重要的。虽然社会上有‘干得好不如嫁得好’的说法，但作为一个男性，我更倾向于通过自己的努力来获得成功和认可。我的教育背景和收入水平也支持我这一观点，因为这些都是通过个人努力获得的。因此，我不同意‘干得好不如嫁得好’这一说法。,"教育背景, 收入水平, 个人努力",3,0
重庆市,泸州市,女,1964,汉,小学,8000,群众,比较健康,农业户口,比较同意,比较同意,作为一个57岁的女士，我生活在重庆市泸州市，是汉族，学历只有小学，去年全年收入为8000元，政治面貌是群众，身体健康状况比较健康，户口登记为农业户口。考虑到我的教育背景和经济状况，我认为婚姻对女性来说是一个重要的生活保障。在我的生活环境中，许多女性通过婚姻改善了生活条件，而单靠个人努力往往难以达到同样的效果。因此，我认为‘干得好不如嫁得好’这一说法在一定程度上反映了现实情况。,"经济状况, 教育背景, 生活环境",3,3
重庆市,宜宾市,女,2002,汉,大学本科（正规高等教育）,10000,共青团员,比较健康,农业户口,完全不同意,完全不同意,作为一个19岁的大学本科在读学生，我目前的主要精力集中在学业和个人发展上。虽然我来自农业户口家庭，去年全年收入仅为10000元，但我相信通过自己的努力和正规高等教育，未来有更多的职业发展机会。作为共青团员，我受到的教育和价值观强调个人奋斗和独立。因此，我认为‘干得好’是实现自我价值和独立生活的重要途径，而‘嫁得好’虽然可能带来经济上的稳定，但不应成为衡量个人成功的主要标准。结合我的身份信息和价值观，我倾向于认为‘干得好’比‘嫁得好’更为重要。,"个人奋斗, 独立生活, 自我价值",0,0
重庆市,乐山市,女,1955,汉,没有受过任何教育,21600,群众,比较不健康,农业户口,比较同意,比较同意,作为一个66岁的汉族女性，我没有受过任何教育，生活在重庆乐山市，是农业户口，去年全年收入为21600元，政治面貌为群众，身体健康状况比较不健康。考虑到我的生活经历和现状，我认为‘干得好不如嫁得好’这一观点有一定的道理。首先，由于我没有受过教育，工作机会有限，收入较低，生活压力较大。其次，我的健康状况不佳，可能无法从事繁重的体力劳动。因此，嫁得好可能意味着生活条件的改善和经济上的支持，这对于我这样的女性来说，可能比通过工作获得成功更为实际和可行。,教育程度、健康状况、经济压力,3,3
重庆市,泸州市,女,1966,汉,小学,18000,群众,一般,农业户口,比较不同意,比较不同意,作为一个55岁的女士，我住在重庆市泸州市，是汉族，学历是小学，去年全年收入是18000元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。结合我的身份信息，我认为‘干得好不如嫁得好’这个观点并不完全适用于我的情况。首先，我的学历较低，收入也不高，这意味着我在职场上可能没有太多优势。其次，我的户口是农业户口，可能意味着我在城市中的生活和工作机会有限。然而，我认为个人的努力和独立同样重要，不能完全依赖婚姻来改变生活状况。因此，我倾向于不完全同意这个观点。,学历低，收入有限，独立重要,1,1
重庆市,泸州市,男,1953,汉,大学本科（正规高等教育）,70000,共产党员,很健康,居民户口（以前是农业户口）,比较不同意,完全不同意,作为一个68岁的男性，我拥有大学本科学历，是共产党员，身体健康，且去年全年收入为70000元。我的户口从农业户口转为居民户口，这反映了社会的发展和个人的进步。我认为个人的努力和成就是社会地位提升的关键。虽然婚姻对个人生活有重要影响，但我坚信个人的能力和努力更为重要。因此，我不同意‘干得好不如嫁得好’的观点。,"个人努力, 社会地位, 婚姻影响",1,0
重庆市,成都市,男,1960,汉,初中,30000,群众,很不健康,农业户口,无所谓同意不同意,完全不同意,我是一位61岁的汉族男士，住在重庆市成都市，学历是初中，去年全年收入为30000元，政治面貌是群众，身体健康状况很不健康，户口登记状况为农业户口。考虑到我的年龄、健康状况和收入水平，我认为在现实生活中，个人的努力和成就是非常重要的。虽然婚姻对生活质量有一定影响，但个人的能力和努力更为关键。因此，我倾向于认为干得好比嫁得好更重要。,年龄、健康、收入,2,0
重庆市,乐山市,男,1957,汉,初中,40000,共产党员,一般,非农业户口,比较同意,完全不同意,我是一位64岁的汉族男士，住在重庆市乐山市，学历为初中，去年全年收入为40000元，政治面貌是共产党员，身体健康状况一般，户口登记状况为非农业户口。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不符合我的价值观和生活经验。作为一名共产党员，我坚信通过自己的努力和奋斗可以实现个人价值和社会贡献。我的学历和收入水平虽然不高，但我一直通过辛勤工作来维持生活，这让我更加认同‘干得好’的重要性。此外，我的户口登记状况为非农业户口，这意味着我生活在城市环境中，更加注重个人能力和职业发展。因此，我不同意‘干得好不如嫁得好’这一观点。,"价值观, 努力, 职业发展",3,0
重庆市,泸州市,男,1976,汉,初中,48000,共青团员,很健康,居民户口（以前是农业户口）,比较不同意,完全不同意,作为一个45岁的男士，我住在重庆市泸州市，是汉族，学历是初中，去年全年收入为48000元，政治面貌是共青团员，身体健康，户口登记状况为居民户口（以前是农业户口）。我认为，'干得好不如嫁得好'这种观点并不完全适用于我的情况。首先，我作为男性，传统上更倾向于通过自己的努力来获得经济和社会地位，而不是依赖婚姻。其次，我的收入虽然不高，但足以维持基本生活，我通过自己的劳动获得收入，这让我感到自豪和满足。最后，我的政治面貌是共青团员，这让我更加注重个人奋斗和社会责任，而不是依赖他人。因此，我不同意这种观点。,"性别角色, 经济独立, 社会责任",1,0
重庆市,眉山市,女,1963,汉,初中,100,群众,一般,农业户口,比较同意,比较同意,我是一位58岁的女士，住在重庆市眉山市，是汉族，学历为初中，去年全年总收入仅为100元，政治面貌是群众，身体健康状况一般，户口登记状况为农业户口。考虑到我的经济状况和年龄，我认为婚姻对于女性来说是一个重要的生活保障。由于我的收入非常低，生活压力较大，如果能够通过婚姻获得更好的生活条件，这对我来说是一个实际的选择。因此，我认为在某些情况下，嫁得好可能比干得好更为重要。,"经济压力, 年龄因素, 生活保障",3,3
重庆市,南充市,女,1986,汉,小学,不适用,群众,很健康,农业户口,完全不同意,比较不同意,作为一个35岁的汉族女性，居住在重庆市南充市，拥有小学学历，农业户口，并且身体健康，我的生活经历和背景影响了我的观点。在农村地区，传统观念仍然较为强烈，许多女性认为婚姻是改变生活状况的重要途径。虽然我个人去年没有收入，但我知道许多女性通过婚姻获得了经济上的稳定。然而，我也意识到，随着社会的发展，女性独立和职业发展的重要性日益凸显。因此，我认为虽然婚姻可以带来一定的生活改善，但个人的努力和职业发展同样重要。,"传统观念, 个人独立, 职业发展",0,1
重庆市,乐山市,女,1960,汉,小学,1000,群众,一般,农业户口,比较同意,比较同意,作为一个61岁的汉族女性，我住在重庆市的乐山市，拥有农业户口，学历是小学，去年全年收入只有1000元。我的政治面貌是群众，身体健康状况一般。考虑到我的生活背景和经济状况，我认为‘干得好不如嫁得好’这一观点在我的生活中有一定的现实意义。由于我的学历和收入水平较低，我可能更倾向于依赖家庭和婚姻来改善生活状况。因此，我倾向于同意这一观点。,"经济状况, 学历, 婚姻依赖",3,3
